Date,Price,Open,High,Low ,Vol.,Change %
"Jul 29, 2011","8,079.44" ,"8,124.03" ,"8,153.21" ,"8,011.45" ,"-"   ,"-0.55%"
"Jul 28, 2011","8,124.03" ,"8,153.21" ,"8,212.99" ,"8,114.57" ,"-"   ,"-0.36%"
"Jul 27, 2011","8,153.21" ,"8,331.67" ,"8,331.67" ,"8,144.93" ,"-"   ,"-2.14%"
"Jul 26, 2011","8,331.67" ,"8,357.57" ,"8,371.84" ,"8,315.72" ,"-"   ,"-0.31%"
"Jul 25, 2011","8,357.57" ,"8,408.20" ,"8,408.20" ,"8,325.61" ,"-"   ,"-0.60%"
"Jul 22, 2011","8,408.20" ,"8,411.45" ,"8,417.97" ,"8,364.61" ,"-"   ,"-0.04%"
"Jul 21, 2011","8,411.45" ,"8,281.83" ,"8,423.05" ,"8,254.38" ,"-"   ,"1.57%"
"Jul 20, 2011","8,281.83" ,"8,254.38" ,"8,301.79" ,"8,135.53" ,"-"   ,"0.33%"
"Jul 19, 2011","8,254.38" ,"8,135.53" ,"8,260.27" ,"8,135.53" ,"-"   ,"1.46%"
"Jul 18, 2011","8,135.53" ,"8,227.04" ,"8,227.04" ,"8,081.54" ,"-"   ,"-1.11%"
"Jul 15, 2011","8,227.04" ,"8,191.13" ,"8,237.48" ,"8,177.96" ,"-"   ,"0.44%"
"Jul 14, 2011","8,191.13" ,"8,246.80" ,"8,302.66" ,"8,175.22" ,"-"   ,"-0.68%"
"Jul 13, 2011","8,246.80" ,"8,192.75" ,"8,328.24" ,"8,192.75" ,"-"   ,"0.66%"
"Jul 12, 2011","8,192.75" ,"8,228.73" ,"8,273.41" ,"8,191.05" ,"-"   ,"-0.44%"
"Jul 11, 2011","8,228.73" ,"8,410.19" ,"8,410.19" ,"8,211.23" ,"-"   ,"-2.16%"
"Jul 08, 2011","8,410.19" ,"8,476.13" ,"8,476.13" ,"8,350.33" ,"-"   ,"-0.78%"
"Jul 07, 2011","8,476.13" ,"8,396.48" ,"8,496.42" ,"8,396.48" ,"-"   ,"0.95%"
"Jul 06, 2011","8,396.48" ,"8,404.63" ,"8,407.05" ,"8,342.18" ,"-"   ,"-0.10%"
"Jul 05, 2011","8,404.63" ,"8,425.48" ,"8,430.56" ,"8,387.94" ,"-"   ,"-0.25%"
"Jul 01, 2011","8,425.48" ,"8,319.10" ,"8,433.61" ,"8,299.39" ,"-"   ,"1.28%"
"Jun 30, 2011","8,319.10" ,"8,228.50" ,"8,327.70" ,"8,228.50" ,"-"   ,"1.10%"
"Jun 29, 2011","8,228.50" ,"8,135.98" ,"8,239.44" ,"8,135.98" ,"-"   ,"1.14%"
"Jun 28, 2011","8,135.98" ,"8,031.08" ,"8,136.07" ,"8,031.08" ,"-"   ,"1.31%"
"Jun 27, 2011","8,031.08" ,"7,974.72" ,"8,056.52" ,"7,959.22" ,"-"   ,"0.71%"
"Jun 24, 2011","7,974.72" ,"8,054.08" ,"8,062.15" ,"7,966.67" ,"-"   ,"-0.99%"
"Jun 23, 2011","8,054.08" ,"8,101.84" ,"8,101.84" ,"7,927.08" ,"-"   ,"-0.59%"
"Jun 22, 2011","8,101.84" ,"8,156.27" ,"8,176.99" ,"8,099.86" ,"-"   ,"-0.67%"
"Jun 21, 2011","8,156.27" ,"8,032.22" ,"8,169.68" ,"8,032.22" ,"-"   ,"1.54%"
"Jun 20, 2011","8,032.22" ,"8,000.11" ,"8,042.47" ,"7,970.32" ,"-"   ,"0.40%"
"Jun 17, 2011","8,000.11" ,"7,963.60" ,"8,048.58" ,"7,963.60" ,"-"   ,"0.46%"
"Jun 16, 2011","7,963.60" ,"7,967.81" ,"8,004.18" ,"7,901.08" ,"-"   ,"-0.05%"
"Jun 15, 2011","7,967.81" ,"8,132.77" ,"8,132.77" ,"7,944.33" ,"-"   ,"-2.03%"
"Jun 14, 2011","8,132.77" ,"8,017.06" ,"8,160.18" ,"8,017.06" ,"-"   ,"1.44%"
"Jun 13, 2011","8,017.06" ,"8,016.39" ,"8,061.23" ,"7,973.53" ,"-"   ,"0.01%"
"Jun 10, 2011","8,016.39" ,"8,149.65" ,"8,149.65" ,"7,995.10" ,"-"   ,"-1.64%"
"Jun 09, 2011","8,149.65" ,"8,081.35" ,"8,178.03" ,"8,081.35" ,"-"   ,"0.85%"
"Jun 08, 2011","8,081.35" ,"8,131.69" ,"8,132.81" ,"8,068.17" ,"-"   ,"-0.62%"
"Jun 07, 2011","8,131.69" ,"8,115.87" ,"8,199.47" ,"8,115.87" ,"-"   ,"0.19%"
"Jun 06, 2011","8,115.87" ,"8,222.15" ,"8,222.15" ,"8,106.49" ,"-"   ,"-1.29%"
"Jun 03, 2011","8,222.15" ,"8,277.76" ,"8,277.76" ,"8,180.04" ,"-"   ,"-0.67%"
"Jun 02, 2011","8,277.76" ,"8,281.59" ,"8,313.25" ,"8,222.05" ,"-"   ,"-0.05%"
"Jun 01, 2011","8,281.59" ,"8,477.28" ,"8,477.28" ,"8,275.60" ,"-"   ,"-2.31%"
"May 31, 2011","8,477.28" ,"8,386.34" ,"8,487.70" ,"8,386.34" ,"-"   ,"1.08%"
"May 27, 2011","8,386.34" ,"8,341.66" ,"8,411.08" ,"8,341.66" ,"-"   ,"0.54%"
"May 26, 2011","8,341.66" ,"8,295.37" ,"8,354.43" ,"8,262.31" ,"-"   ,"0.56%"
"May 25, 2011","8,295.37" ,"8,252.46" ,"8,324.15" ,"8,226.21" ,"-"   ,"0.52%"
"May 24, 2011","8,252.46" ,"8,236.55" ,"8,299.40" ,"8,232.86" ,"-"   ,"0.19%"
"May 23, 2011","8,236.55" ,"8,357.53" ,"8,357.53" ,"8,208.67" ,"-"   ,"-1.45%"
"May 20, 2011","8,357.53" ,"8,427.95" ,"8,427.95" ,"8,328.48" ,"-"   ,"-0.84%"
"May 19, 2011","8,427.95" ,"8,407.48" ,"8,448.30" ,"8,378.28" ,"-"   ,"0.24%"
"May 18, 2011","8,407.48" ,"8,333.07" ,"8,414.29" ,"8,317.38" ,"-"   ,"0.89%"
"May 17, 2011","8,333.07" ,"8,336.59" ,"8,341.83" ,"8,262.43" ,"-"   ,"-0.04%"
"May 16, 2011","8,336.59" ,"8,371.67" ,"8,425.56" ,"8,325.51" ,"-"   ,"-0.42%"
"May 13, 2011","8,371.67" ,"8,456.18" ,"8,462.50" ,"8,335.13" ,"-"   ,"-1.00%"
"May 12, 2011","8,456.18" ,"8,428.09" ,"8,475.92" ,"8,350.55" ,"-"   ,"0.33%"
"May 11, 2011","8,428.09" ,"8,550.49" ,"8,550.49" ,"8,395.81" ,"-"   ,"-1.43%"
"May 10, 2011","8,550.49" ,"8,478.19" ,"8,563.08" ,"8,478.19" ,"-"   ,"0.85%"
"May 09, 2011","8,478.19" ,"8,397.40" ,"8,491.57" ,"8,397.40" ,"-"   ,"0.62%"
"May 06, 2011","8,425.90" ,"8,397.40" ,"8,524.26" ,"8,389.89" ,"-"   ,"0.34%"
"May 05, 2011","8,397.40" ,"8,506.61" ,"8,506.61" ,"8,358.07" ,"-"   ,"-1.28%"
"May 04, 2011","8,506.61" ,"8,584.68" ,"8,584.69" ,"8,471.45" ,"-"   ,"-0.91%"
"May 03, 2011","8,584.68" ,"8,649.61" ,"8,649.61" ,"8,539.68" ,"-"   ,"-0.75%"
"May 02, 2011","8,649.61" ,"8,671.41" ,"8,718.25" ,"8,634.27" ,"-"   ,"-0.25%"
"Apr 29, 2011","8,671.41" ,"8,639.73" ,"8,678.10" ,"8,631.34" ,"-"   ,"0.37%"
"Apr 28, 2011","8,639.73" ,"8,609.28" ,"8,646.79" ,"8,596.30" ,"-"   ,"0.35%"
"Apr 27, 2011","8,609.28" ,"8,554.99" ,"8,619.46" ,"8,521.41" ,"-"   ,"0.63%"
"Apr 26, 2011","8,554.99" ,"8,485.25" ,"8,564.20" ,"8,485.25" ,"-"   ,"0.82%"
"Apr 25, 2011","8,485.25" ,"8,504.36" ,"8,505.95" ,"8,459.72" ,"-"   ,"-0.22%"
"Apr 21, 2011","8,504.36" ,"8,457.65" ,"8,504.36" ,"8,457.65" ,"-"   ,"0.55%"
"Apr 20, 2011","8,457.65" ,"8,332.03" ,"8,473.15" ,"8,332.03" ,"-"   ,"1.51%"
"Apr 19, 2011","8,332.03" ,"8,277.11" ,"8,332.53" ,"8,277.08" ,"-"   ,"0.66%"
"Apr 18, 2011","8,277.11" ,"8,400.31" ,"8,400.31" ,"8,205.79" ,"-"   ,"-1.47%"
"Apr 15, 2011","8,400.31" ,"8,374.16" ,"8,416.23" ,"8,356.08" ,"-"   ,"0.31%"
"Apr 14, 2011","8,374.16" ,"8,367.31" ,"8,385.15" ,"8,297.17" ,"-"   ,"0.08%"
"Apr 13, 2011","8,367.31" ,"8,360.46" ,"8,420.25" ,"8,338.66" ,"-"   ,"0.08%"
"Apr 12, 2011","8,360.46" ,"8,445.77" ,"8,445.77" ,"8,331.02" ,"-"   ,"-1.01%"
"Apr 11, 2011","8,445.77" ,"8,483.94" ,"8,515.12" ,"8,422.90" ,"-"   ,"-0.45%"
"Apr 08, 2011","8,483.94" ,"8,489.33" ,"8,545.78" ,"8,451.14" ,"-"   ,"-0.06%"
"Apr 07, 2011","8,489.33" ,"8,508.23" ,"8,528.24" ,"8,454.57" ,"-"   ,"-0.22%"
"Apr 06, 2011","8,508.23" ,"8,488.39" ,"8,530.66" ,"8,484.39" ,"-"   ,"0.23%"
"Apr 05, 2011","8,488.39" ,"8,482.41" ,"8,514.70" ,"8,453.49" ,"-"   ,"0.07%"
"Apr 04, 2011","8,482.41" ,"8,469.34" ,"8,503.81" ,"8,460.56" ,"-"   ,"0.15%"
"Apr 01, 2011","8,469.34" ,"8,404.98" ,"8,492.86" ,"8,404.98" ,"-"   ,"0.77%"
"Mar 31, 2011","8,404.98" ,"8,416.69" ,"8,429.33" ,"8,395.89" ,"-"   ,"-0.14%"
"Mar 30, 2011","8,416.69" ,"8,345.38" ,"8,432.17" ,"8,345.38" ,"-"   ,"0.85%"
"Mar 29, 2011","8,345.38" ,"8,296.52" ,"8,345.38" ,"8,258.97" ,"-"   ,"0.59%"
"Mar 28, 2011","8,296.52" ,"8,321.78" ,"8,358.01" ,"8,296.51" ,"-"   ,"-0.30%"
"Mar 25, 2011","8,321.78" ,"8,311.61" ,"8,359.32" ,"8,301.44" ,"-"   ,"0.12%"
"Mar 24, 2011","8,311.61" ,"8,248.83" ,"8,321.80" ,"8,241.71" ,"-"   ,"0.76%"
"Mar 23, 2011","8,248.83" ,"8,228.41" ,"8,266.17" ,"8,171.33" ,"-"   ,"0.25%"
"Mar 22, 2011","8,228.41" ,"8,256.36" ,"8,265.71" ,"8,220.83" ,"-"   ,"-0.34%"
"Mar 21, 2011","8,256.36" ,"8,116.40" ,"8,260.43" ,"8,116.40" ,"-"   ,"1.72%"
"Mar 18, 2011","8,116.40" ,"8,064.86" ,"8,161.17" ,"8,064.86" ,"-"   ,"0.64%"
"Mar 17, 2011","8,064.86" ,"7,929.87" ,"8,091.66" ,"7,929.87" ,"-"   ,"1.70%"
"Mar 16, 2011","7,929.87" ,"8,092.11" ,"8,092.11" ,"7,873.30" ,"-"   ,"-2.00%"
"Mar 15, 2011","8,092.11" ,"8,193.96" ,"8,193.96" ,"7,933.82" ,"-"   ,"-1.24%"
"Mar 14, 2011","8,193.96" ,"8,248.53" ,"8,248.53" ,"8,124.04" ,"-"   ,"-0.66%"
"Mar 11, 2011","8,248.53" ,"8,200.07" ,"8,270.68" ,"8,164.42" ,"-"   ,"0.59%"
"Mar 10, 2011","8,200.07" ,"8,379.44" ,"8,379.44" ,"8,195.93" ,"-"   ,"-2.14%"
"Mar 09, 2011","8,379.44" ,"8,394.04" ,"8,400.35" ,"8,341.57" ,"-"   ,"-0.17%"
"Mar 08, 2011","8,394.04" ,"8,337.02" ,"8,417.14" ,"8,301.61" ,"-"   ,"0.68%"
"Mar 07, 2011","8,337.02" ,"8,413.05" ,"8,455.51" ,"8,305.70" ,"-"   ,"-0.90%"
"Mar 04, 2011","8,413.05" ,"8,465.45" ,"8,467.69" ,"8,361.88" ,"-"   ,"-0.62%"
"Mar 03, 2011","8,465.45" ,"8,338.76" ,"8,470.35" ,"8,338.76" ,"-"   ,"1.52%"
"Mar 02, 2011","8,338.76" ,"8,315.82" ,"8,367.28" ,"8,302.19" ,"-"   ,"0.28%"
"Mar 01, 2011","8,315.85" ,"8,438.55" ,"8,466.00" ,"8,314.68" ,"-"   ,"-1.45%"
"Feb 28, 2011","8,438.55" ,"8,378.06" ,"8,447.87" ,"8,378.06" ,"-"   ,"0.72%"
"Feb 25, 2011","8,378.04" ,"8,276.44" ,"8,378.34" ,"8,276.44" ,"-"   ,"1.23%"
"Feb 24, 2011","8,276.29" ,"8,292.94" ,"8,318.48" ,"8,212.66" ,"-"   ,"-0.20%"
"Feb 23, 2011","8,292.92" ,"8,325.86" ,"8,351.20" ,"8,242.11" ,"-"   ,"-0.40%"
"Feb 22, 2011","8,325.86" ,"8,507.87" ,"8,507.87" ,"8,307.36" ,"-"   ,"-2.14%"
"Feb 18, 2011","8,507.90" ,"8,497.41" ,"8,520.27" ,"8,483.07" ,"-"   ,"0.12%"
"Feb 17, 2011","8,497.41" ,"8,453.75" ,"8,503.80" ,"8,435.12" ,"-"   ,"0.52%"
"Feb 16, 2011","8,453.76" ,"8,383.76" ,"8,457.85" ,"8,383.76" ,"-"   ,"0.84%"
"Feb 15, 2011","8,383.67" ,"8,405.15" ,"8,405.15" ,"8,367.35" ,"-"   ,"-0.26%"
"Feb 14, 2011","8,405.15" ,"8,374.89" ,"8,409.88" ,"8,368.66" ,"-"   ,"0.36%"
"Feb 11, 2011","8,374.89" ,"8,337.13" ,"8,386.43" ,"8,292.94" ,"-"   ,"0.45%"
"Feb 10, 2011","8,337.13" ,"8,343.94" ,"8,345.12" ,"8,269.05" ,"-"   ,"-0.08%"
"Feb 09, 2011","8,343.99" ,"8,379.85" ,"8,379.85" ,"8,308.24" ,"-"   ,"-0.43%"
"Feb 08, 2011","8,379.85" ,"8,336.65" ,"8,380.66" ,"8,322.00" ,"-"   ,"0.52%"
"Feb 07, 2011","8,336.64" ,"8,288.54" ,"8,356.71" ,"8,288.54" ,"-"   ,"0.58%"
"Feb 04, 2011","8,288.50" ,"8,289.06" ,"8,289.06" ,"8,236.94" ,"-"   ,"-0.01%"
"Feb 03, 2011","8,289.05" ,"8,272.56" ,"8,295.70" ,"8,206.44" ,"-"   ,"0.20%"
"Feb 02, 2011","8,272.57" ,"8,290.06" ,"8,300.76" ,"8,262.23" ,"-"   ,"-0.21%"
"Feb 01, 2011","8,290.09" ,"8,139.20" ,"8,295.96" ,"8,139.20" ,"-"   ,"1.85%"
"Jan 31, 2011","8,139.16" ,"8,062.65" ,"8,148.96" ,"8,062.65" ,"-"   ,"0.95%"
"Jan 28, 2011","8,062.64" ,"8,207.06" ,"8,210.25" ,"8,055.22" ,"-"   ,"-1.76%"
"Jan 27, 2011","8,207.06" ,"8,193.64" ,"8,222.51" ,"8,176.44" ,"-"   ,"0.16%"
"Jan 26, 2011","8,193.64" ,"8,141.21" ,"8,204.32" ,"8,141.21" ,"-"   ,"0.64%"
"Jan 25, 2011","8,141.13" ,"8,157.40" ,"8,157.40" ,"8,081.30" ,"-"   ,"-0.20%"
"Jan 24, 2011","8,157.42" ,"8,105.72" ,"8,163.04" ,"8,097.86" ,"-"   ,"0.64%"
"Jan 21, 2011","8,105.75" ,"8,076.72" ,"8,151.73" ,"8,076.72" ,"-"   ,"0.36%"
"Jan 20, 2011","8,076.72" ,"8,104.86" ,"8,104.86" ,"8,015.23" ,"-"   ,"-0.35%"
"Jan 19, 2011","8,104.92" ,"8,190.90" ,"8,200.24" ,"8,088.92" ,"-"   ,"-1.05%"
"Jan 18, 2011","8,190.91" ,"8,174.13" ,"8,194.69" ,"8,165.56" ,"-"   ,"0.21%"
"Jan 14, 2011","8,174.12" ,"8,119.41" ,"8,174.12" ,"8,095.67" ,"-"   ,"0.67%"
"Jan 13, 2011","8,119.43" ,"8,122.98" ,"8,148.95" ,"8,101.46" ,"-"   ,"-0.04%"
"Jan 12, 2011","8,122.98" ,"8,018.75" ,"8,126.79" ,"8,018.75" ,"-"   ,"1.30%"
"Jan 11, 2011","8,018.68" ,"7,966.11" ,"8,031.48" ,"7,966.11" ,"-"   ,"0.66%"
"Jan 10, 2011","7,966.09" ,"7,980.31" ,"7,980.31" ,"7,909.34" ,"-"   ,"-0.18%"
"Jan 07, 2011","7,980.32" ,"8,000.90" ,"8,021.85" ,"7,921.14" ,"-"   ,"-0.26%"
"Jan 06, 2011","8,000.90" ,"8,040.03" ,"8,049.57" ,"7,984.01" ,"-"   ,"-0.49%"
"Jan 05, 2011","8,040.04" ,"8,022.18" ,"8,044.35" ,"7,970.24" ,"-"   ,"0.22%"
"Jan 04, 2011","8,022.18" ,"8,044.00" ,"8,062.61" ,"7,969.15" ,"-"   ,"-0.27%"
"Jan 03, 2011","8,043.97" ,"7,964.04" ,"8,071.43" ,"7,964.04" ,"-"   ,"1.00%"
"Dec 31, 2010","7,964.02" ,"7,951.92" ,"7,982.59" ,"7,938.12" ,"-"   ,"0.15%"
"Dec 30, 2010","7,951.91" ,"7,961.48" ,"7,974.96" ,"7,939.06" ,"-"   ,"-0.12%"
"Dec 29, 2010","7,961.48" ,"7,931.67" ,"7,976.46" ,"7,931.67" ,"-"   ,"0.38%"
"Dec 28, 2010","7,931.67" ,"7,920.93" ,"7,939.84" ,"7,915.97" ,"-"   ,"0.14%"
"Dec 27, 2010","7,920.94" ,"7,925.36" ,"7,925.36" ,"7,886.03" ,"-"   ,"-0.06%"
"Dec 23, 2010","7,925.36" ,"7,931.76" ,"7,932.95" ,"7,911.87" ,"-"   ,"-0.08%"
"Dec 22, 2010","7,931.76" ,"7,906.11" ,"7,934.89" ,"7,906.11" ,"-"   ,"0.32%"
"Dec 21, 2010","7,906.10" ,"7,846.99" ,"7,912.80" ,"7,846.99" ,"-"   ,"0.75%"
"Dec 20, 2010","7,846.96" ,"7,835.31" ,"7,865.76" ,"7,817.73" ,"-"   ,"0.15%"
"Dec 17, 2010","7,835.31" ,"7,840.24" ,"7,840.79" ,"7,796.68" ,"-"   ,"-0.06%"
"Dec 16, 2010","7,840.24" ,"7,798.25" ,"7,842.31" ,"7,780.67" ,"-"   ,"0.53%"
"Dec 15, 2010","7,798.78" ,"7,855.22" ,"7,865.41" ,"7,788.60" ,"-"   ,"-0.72%"
"Dec 14, 2010","7,855.22" ,"7,850.03" ,"7,890.41" ,"7,833.52" ,"-"   ,"0.07%"
"Dec 13, 2010","7,850.02" ,"7,823.32" ,"7,887.10" ,"7,823.32" ,"-"   ,"0.34%"
"Dec 10, 2010","7,823.30" ,"7,782.14" ,"7,825.23" ,"7,770.70" ,"-"   ,"0.53%"
"Dec 09, 2010","7,782.14" ,"7,750.33" ,"7,793.90" ,"7,744.26" ,"-"   ,"0.41%"
"Dec 08, 2010","7,750.32" ,"7,739.64" ,"7,773.84" ,"7,702.86" ,"-"   ,"0.14%"
"Dec 07, 2010","7,739.64" ,"7,740.77" ,"7,825.82" ,"7,736.82" ,"-"   ,"-0.01%"
"Dec 06, 2010","7,740.69" ,"7,751.58" ,"7,754.62" ,"7,714.87" ,"-"   ,"-0.14%"
"Dec 03, 2010","7,751.58" ,"7,712.29" ,"7,755.80" ,"7,692.10" ,"-"   ,"0.51%"
"Dec 02, 2010","7,712.25" ,"7,603.73" ,"7,714.81" ,"7,603.73" ,"-"   ,"1.43%"
"Dec 01, 2010","7,603.73" ,"7,430.95" ,"7,609.51" ,"7,430.95" ,"-"   ,"2.33%"
"Nov 30, 2010","7,430.94" ,"7,483.31" ,"7,483.31" ,"7,385.58" ,"-"   ,"-0.70%"
"Nov 29, 2010","7,483.34" ,"7,500.54" ,"7,500.54" ,"7,389.68" ,"-"   ,"-0.23%"
"Nov 26, 2010","7,500.54" ,"7,579.26" ,"7,579.26" ,"7,488.66" ,"-"   ,"-1.04%"
"Nov 24, 2010","7,579.26" ,"7,470.79" ,"7,579.43" ,"7,470.79" ,"-"   ,"1.45%"
"Nov 23, 2010","7,470.77" ,"7,610.29" ,"7,610.29" ,"7,448.04" ,"-"   ,"-1.83%"
"Nov 22, 2010","7,610.30" ,"7,641.06" ,"7,641.06" ,"7,526.91" ,"-"   ,"-0.40%"
"Nov 19, 2010","7,641.08" ,"7,619.92" ,"7,641.62" ,"7,557.16" ,"-"   ,"0.28%"
"Nov 18, 2010","7,619.94" ,"7,488.87" ,"7,635.84" ,"7,488.87" ,"-"   ,"1.75%"
"Nov 17, 2010","7,488.76" ,"7,472.69" ,"7,519.88" ,"7,464.53" ,"-"   ,"0.22%"
"Nov 16, 2010","7,472.63" ,"7,617.47" ,"7,617.47" ,"7,437.94" ,"-"   ,"-1.90%"
"Nov 15, 2010","7,617.51" ,"7,623.26" ,"7,683.71" ,"7,616.58" ,"-"   ,"-0.08%"
"Nov 12, 2010","7,623.24" ,"7,723.22" ,"7,723.22" ,"7,590.56" ,"-"   ,"-1.29%"
"Nov 11, 2010","7,723.24" ,"7,747.42" ,"7,747.42" ,"7,670.91" ,"-"   ,"-0.31%"
"Nov 10, 2010","7,747.46" ,"7,702.31" ,"7,747.57" ,"7,642.67" ,"-"   ,"0.59%"
"Nov 09, 2010","7,702.31" ,"7,782.20" ,"7,815.46" ,"7,673.99" ,"-"   ,"-1.03%"
"Nov 08, 2010","7,782.20" ,"7,800.65" ,"7,800.65" ,"7,736.00" ,"-"   ,"-0.24%"
"Nov 05, 2010","7,800.66" ,"7,782.43" ,"7,817.25" ,"7,767.74" ,"-"   ,"0.23%"
"Nov 04, 2010","7,782.43" ,"7,608.43" ,"7,783.32" ,"7,608.43" ,"-"   ,"2.29%"
"Nov 03, 2010","7,608.41" ,"7,582.14" ,"7,608.41" ,"7,513.82" ,"-"   ,"0.35%"
"Nov 02, 2010","7,582.14" ,"7,509.51" ,"7,594.23" ,"7,509.51" ,"-"   ,"0.97%"
"Nov 01, 2010","7,509.21" ,"7,513.37" ,"7,579.04" ,"7,468.04" ,"-"   ,"-0.06%"
"Oct 29, 2010","7,513.35" ,"7,504.85" ,"7,521.10" ,"7,483.23" ,"-"   ,"0.11%"
"Oct 28, 2010","7,504.85" ,"7,480.87" ,"7,540.96" ,"7,470.73" ,"-"   ,"0.32%"
"Oct 27, 2010","7,480.87" ,"7,530.74" ,"7,530.74" ,"7,417.42" ,"-"   ,"-0.66%"
"Oct 26, 2010","7,530.80" ,"7,546.38" ,"7,546.38" ,"7,483.53" ,"-"   ,"-0.21%"
"Oct 25, 2010","7,546.38" ,"7,522.96" ,"7,615.23" ,"7,522.96" ,"-"   ,"0.31%"
"Oct 22, 2010","7,522.91" ,"7,515.68" ,"7,540.36" ,"7,502.81" ,"-"   ,"0.10%"
"Oct 21, 2010","7,515.67" ,"7,523.83" ,"7,586.23" ,"7,460.15" ,"-"   ,"-0.11%"
"Oct 20, 2010","7,523.81" ,"7,423.65" ,"7,549.06" ,"7,423.65" ,"-"   ,"1.35%"
"Oct 19, 2010","7,423.65" ,"7,571.09" ,"7,571.09" ,"7,384.77" ,"-"   ,"-1.95%"
"Oct 18, 2010","7,571.10" ,"7,520.64" ,"7,577.23" ,"7,503.34" ,"-"   ,"0.67%"
"Oct 15, 2010","7,520.60" ,"7,546.64" ,"7,579.63" ,"7,478.72" ,"-"   ,"-0.34%"
"Oct 14, 2010","7,546.59" ,"7,561.50" ,"7,582.95" ,"7,501.99" ,"-"   ,"-0.20%"
"Oct 13, 2010","7,561.50" ,"7,489.67" ,"7,596.43" ,"7,489.67" ,"-"   ,"0.96%"
"Oct 12, 2010","7,489.62" ,"7,478.80" ,"7,505.34" ,"7,401.41" ,"-"   ,"0.14%"
"Oct 11, 2010","7,479.01" ,"7,478.38" ,"7,498.03" ,"7,458.95" ,"-"   ,"0.01%"
"Oct 08, 2010","7,478.42" ,"7,425.00" ,"7,493.12" ,"7,417.59" ,"-"   ,"0.72%"
"Oct 07, 2010","7,425.01" ,"7,448.33" ,"7,476.33" ,"7,384.87" ,"-"   ,"-0.31%"
"Oct 06, 2010","7,448.33" ,"7,434.17" ,"7,461.53" ,"7,422.76" ,"-"   ,"0.19%"
"Oct 05, 2010","7,434.18" ,"7,272.57" ,"7,448.23" ,"7,272.57" ,"-"   ,"2.22%"
"Oct 04, 2010","7,272.53" ,"7,335.91" ,"7,339.68" ,"7,240.21" ,"-"   ,"-0.86%"
"Oct 01, 2010","7,335.91" ,"7,281.09" ,"7,350.59" ,"7,281.09" ,"-"   ,"0.75%"
"Sep 30, 2010","7,281.07" ,"7,299.32" ,"7,376.91" ,"7,246.24" ,"-"   ,"-0.25%"
"Sep 29, 2010","7,299.31" ,"7,310.27" ,"7,324.55" ,"7,270.05" ,"-"   ,"-0.15%"
"Sep 28, 2010","7,310.32" ,"7,263.37" ,"7,321.15" ,"7,198.86" ,"-"   ,"0.65%"
"Sep 27, 2010","7,263.37" ,"7,301.03" ,"7,305.94" ,"7,262.33" ,"-"   ,"-0.52%"
"Sep 24, 2010","7,301.04" ,"7,141.55" ,"7,302.25" ,"7,141.55" ,"-"   ,"2.23%"
"Sep 23, 2010","7,141.51" ,"7,210.79" ,"7,212.61" ,"7,128.23" ,"-"   ,"-0.96%"
"Sep 22, 2010","7,210.85" ,"7,245.96" ,"7,281.24" ,"7,193.77" ,"-"   ,"-0.48%"
"Sep 21, 2010","7,245.95" ,"7,266.01" ,"7,298.60" ,"7,212.70" ,"-"   ,"-0.28%"
"Sep 20, 2010","7,266.02" ,"7,154.66" ,"7,277.71" ,"7,154.66" ,"-"   ,"1.56%"
"Sep 17, 2010","7,154.65" ,"7,169.47" ,"7,197.54" ,"7,136.44" ,"-"   ,"-0.21%"
"Sep 16, 2010","7,169.48" ,"7,179.77" ,"7,179.77" ,"7,138.71" ,"-"   ,"-0.14%"
"Sep 15, 2010","7,179.79" ,"7,162.08" ,"7,186.44" ,"7,114.46" ,"-"   ,"0.25%"
"Sep 14, 2010","7,162.08" ,"7,156.18" ,"7,200.41" ,"7,119.42" ,"-"   ,"0.08%"
"Sep 13, 2010","7,156.18" ,"7,067.53" ,"7,167.38" ,"7,067.53" ,"-"   ,"1.25%"
"Sep 10, 2010","7,067.51" ,"7,034.37" ,"7,075.61" ,"7,034.37" ,"-"   ,"0.47%"
"Sep 09, 2010","7,034.37" ,"6,999.97" ,"7,080.29" ,"6,999.97" ,"-"   ,"0.49%"
"Sep 08, 2010","6,999.94" ,"6,959.94" ,"7,033.89" ,"6,959.94" ,"-"   ,"0.57%"
"Sep 07, 2010","6,959.94" ,"7,055.24" ,"7,055.24" ,"6,955.49" ,"-"   ,"-1.35%"
"Sep 03, 2010","7,055.03" ,"6,966.33" ,"7,063.23" ,"6,966.33" ,"-"   ,"1.27%"
"Sep 02, 2010","6,966.25" ,"6,910.98" ,"6,966.35" ,"6,905.14" ,"-"   ,"0.80%"
"Sep 01, 2010","6,910.98" ,"6,704.23" ,"6,915.71" ,"6,704.23" ,"-"   ,"3.09%"
"Aug 31, 2010","6,704.15" ,"6,695.24" ,"6,744.37" ,"6,652.32" ,"-"   ,"0.13%"
"Aug 30, 2010","6,695.28" ,"6,794.91" ,"6,794.91" ,"6,694.70" ,"-"   ,"-1.47%"
"Aug 27, 2010","6,794.91" ,"6,665.31" ,"6,797.41" ,"6,631.27" ,"-"   ,"1.95%"
"Aug 26, 2010","6,665.26" ,"6,696.17" ,"6,755.17" ,"6,651.18" ,"-"   ,"-0.46%"
"Aug 25, 2010","6,696.12" ,"6,681.03" ,"6,716.52" ,"6,594.95" ,"-"   ,"0.23%"
